document_id,RawText,clean_text
9137,RT @beti_jackson_: If you find yourself empathizing with the people of #Ukraine but have been silent about the civilians of #Tigray take a…,beti jackson if find empath peopl ukrain silent civilian tigray take
9138,"RT @VChrome144: The World will regret their Silence in the Case of Biafra. Biafra Exit Is Inevitable. @MachuksO 

#Ukraine #Putin Black Peo…",vchrome the world regret silenc case biafra biafra exit is inevit machukso ukrain putin black peo
9139,"RT @VChrome144: It on Record that many of our People Died Because of this Military Invasion, But the world is silent, I guess all lives ain…",vchrome it record mani peopl die becaus militari invas but world silent i guess live
9140,Patrick Harmon #BlackLivesMatter,patrick harmon blacklivesmatt
9141,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
9142,"This article is a good read &amp; discusses black Americans who made advances in med &amp; other fields towards the benefit of mankind. There's also a list of good movies to watch that tell true stories.
#BlackLivesMatter 
     🦋 Cause they matter greatly.

https://t.co/z8oWZXh76V",thi articl good read amp discus black american made advanc med amp field toward benefit mankind there also list good movi watch tell true stori blacklivesmatt caus matter greatli http co zowzxhv
9143,RT @PunishedPCE: Worth remembering in these trying times that #Ukraine doesn't matter until #BlackLivesMatter The West thinks it can escape…,punishedpc worth rememb tri time ukrain matter blacklivesmatt the west think escap
9144,RT @say_the_names: Ahmaud Arbery #BlackLivesMatter,say name ahmaud arberi blacklivesmatt
9145,RT @SanghisUnited: #BlackLivesMatter and that’s it. https://t.co/47rcu2jeWv,sanghisunit blacklivesmatt http co rcujewv
9146,"RT @PlayCraftLearn: Celebrate #BlackHistoryMonth with 'Lessons in Good Trouble', a series of learning activities about historical social mo…",playcraftlearn celebr blackhistorymonth lesson good troubl seri learn activ histor social mo
9147,RT @royal_suitor: A reminder that #HarryAndMeghan have been working with the @NAACP since the summer of 2020 with efforts like the #StopHat…,royal suitor a remind harryandmeghan work naacp sinc summer effort like stophat
9148,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
9149,"RT @CamilaDR17: Social Responsibility
Love
Kindness
Compassion
Empathy
Wellbeing
Diversity
Inclusion
Equity
Making these the norm in educat…",camiladr social respons love kind compass empathi wellb diver inclus equiti make norm educat
9150,"#MusicVideo :

Directed by @Creative_Mike_ watch @kingavrymusic's @mcknife_zw produced #Kufara here:
https://t.co/oKHZlY4eea

#KufaraExperience
#KoHauhwi
#music #africa #blacklivesmatter #magic #black #ReturnOfTheKing #KingOfPop",musicvideo direct creativ mike watch kingavrymus mcknife zw produc kufara http co okhzlyeea kufaraexperi kohauhwi music africa blacklivesmatt magic black returnofthek kingofpop
9151,RT @daishabarbie69: BLACK PEOPLE BE FACING OPRESSION ALL THEIR LIVES N NOBODY BATS AN EYE YET THE SECOND SHIT GOES DOWN IN EUROPE EVERYONE…,daishabarbi black peopl be face opress all their live n nobodi bat an eye yet the second shit goe down in europ everyon
9152,"RT @GamersTrans: OK, THIS IS EXTREMELY URGENT.
‼️‼️
ONLY 48 HOURS TO REACH THE GOAL. IT CAN REACH IF YOU DON'T IGNORE IT.

SPREAD AND DONAT…",gamerstran ok thi is extrem urgent onli hour to reach the goal it can reach if you don t ignor it spread and donat
9153,AND STILL NO EQUALITY FOR BLACKS 😒 #BlackLivesMatter https://t.co/EO2tAifyZb,and still no equal for black blacklivesmatt http co eotaifyzb
9154,RT @OldMainBell: DING? DING &amp; ding... DING ding #PennState #BlackLivesMatter #JusticeForAll,oldmainbel ding ding amp ding ding ding pennstat blacklivesmatt justiceforal
9155,RT @daishabarbie69: BLACK PEOPLE BE FACING OPRESSION ALL THEIR LIVES N NOBODY BATS AN EYE YET THE SECOND SHIT GOES DOWN IN EUROPE EVERYONE…,daishabarbi black peopl be face opress all their live n nobodi bat an eye yet the second shit goe down in europ everyon
9156,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
9157,DING? DING &amp; ding... DING ding #PennState #BlackLivesMatter #JusticeForAll,ding ding amp ding ding ding pennstat blacklivesmatt justiceforal
9158,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
9159,BLACK PEOPLE BE FACING OPRESSION ALL THEIR LIVES N NOBODY BATS AN EYE YET THE SECOND SHIT GOES DOWN IN EUROPE EVERYONE ALL OVER IT... IC IC 🙌🏾😒 #BlackLivesMatter #Ukraine,black peopl be face opress all their live n nobodi bat an eye yet the second shit goe down in europ everyon all over it ic ic blacklivesmatt ukrain
9160,RT @say_the_names: Ahmaud Arbery #BlackLivesMatter,say name ahmaud arberi blacklivesmatt
9161,"RT @GamersTrans: OK, THIS IS EXTREMELY URGENT.
‼️‼️
ONLY 48 HOURS TO REACH THE GOAL. IT CAN REACH IF YOU DON'T IGNORE IT.

SPREAD AND DONAT…",gamerstran ok thi is extrem urgent onli hour to reach the goal it can reach if you don t ignor it spread and donat
9162,"AGGRAVATED IDENTITY THEFT BY DEMOCRATS!!
#BLACKLIVESMATTER ©®™📜 IS HOLY!!🕊️CHRISTIANS, CATHOLICS, BELIEVERS IN GOD &amp; ALMBLM©®™ #UNITY BELIEVERS ARE TAKING CONTROL NOW!! 
@Ukraine &amp; THE USA 🚸BOTH ELECTED CLOWNS &amp; NOBODY IS LAUGHING NOW!! #ALMBLMAS Day5
#Teach_LivesMatter©®™ https://t.co/VC9Fs7YIy9",aggrav ident theft by democrat blacklivesmatt is holi christian cathol believ in god amp almblm uniti believ are take control now ukrain amp the usa both elect clown amp nobodi is laugh now almblma day teach livesmatt http co vcfsyiy
