document_id,clean_text,sentiment
4115,alima lawless cmscaresu medicalaidracialprofil http co kuwfvdbfpv cmscaresu thedpsa statesecurityr,Neutral
4116,alima lawless cmscaresu medicalaidracialprofil http co kuwfvdbfpv cmscaresu thedpsa statesecurityr,Neutral
4117,alima lawless cmscaresu medicalaidracialprofil http co kuwfvdbfpv cmscaresu thedpsa statesecurityr,Neutral
4118,alima lawless cmscaresu medicalaidracialprofil http co kuwfvdbfpv cmscaresu thedpsa statesecurityr,Neutral
4119,alima lawless cmscaresu medicalaidracialprofil http co hfcyfeg cmscaresu thedpsa statesecurityr,Neutral
4120,alima lawless cmscaresu medicalaidracialprofil http co hfcyfeg cmscaresu thedpsa statesecurityr,Neutral
4121,alima lawless cmscaresu medicalaidracialprofil http co hfcyfeg cmscaresu thedpsa statesecurityr,Neutral
4122,alima lawless cmscaresu medicalaidracialprofil http co hfcyfeg cmscaresu thedpsa statesecurityr,Neutral
4123,alima lawless cmscaresu medicalaidracialprofil http co hfcyfeg cmscaresu thedpsa statesecurityr,Neutral
4124,alima a truth consid univers logic valid also beyond time place http c,Neutral
4125,alima a truth consid univers logic valid also beyond time place http c,Neutral
4126,alima a truth consid univers logic valid also beyond time place http c,Neutral
4127,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4128,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4129,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4130,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4131,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4132,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4133,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4134,alima a truth consid univers logic valid also beyond time place pac http c,Neutral
4135,alima south africa dr stan moloabi po gem incompet constitut delinqu suffer self hate,Negative
4136,alima south africa dr stan moloabi po gem incompet constitut delinqu suffer self hate,Negative
4137,alima presid cyril ramaphosa medicalaidracialprofil http co ifvhksfpo presidencyza iol cmscaresu,Neutral
4138,alima presid cyril ramaphosa medicalaidracialprofil http co btlvotjsi presidencyza iol cmscaresu,Neutral
4139,alima presid cyril ramaphosa medicalaidracialprofil http co vpeikdf presidencyza iol cmscaresu,Neutral
4140,alima south africa the truste gem auction fiduciari duti kkk medicalaidracialprofil http,Neutral
4141,alima south africa the truste gem auction fiduciari duti kkk medicalaidracialprofil http,Neutral
4142,alima south africa the truste gem auction fiduciari duti kkk medicalaidracialprofil http,Neutral
4143,alima south africa the truste gem auction fiduciari duti kkk medicalaidracialprofil http,Neutral
4144,alima south africa the truste gem auction fiduciari duti kkk medicalaidracialprofil http,Neutral
4145,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co rsf,Neutral
4146,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co rsf,Neutral
4147,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co,Neutral
4148,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co h,Neutral
4149,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co,Neutral
4150,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co,Neutral
4151,think blackhistorymonth disgrac overshadow russian terrorist presid usa bomb somalia white u cop kkkop never stop murder black peopl sinc georg floyd blacklivesmatt,Negative
4152,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co ifvhk,Neutral
4153,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co rsfvfi,Neutral
4154,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co njgi,Neutral
4155,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co rsfvfh,Neutral
4156,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co rsfvfh,Neutral
4157,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co kuwfvdbf,Neutral
4158,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co dtpuczp,Neutral
4159,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co yrntlmu,Neutral
4160,alima the truste gem auction fiduciari duti kkk medicalaidracialprofil http co pkibkkcp,Neutral
4161,alima gem employ special branch investig oppress black healthcar provid medicalaidracialprofil htt,Positive
4162,alima gem employ special branch investig oppress black healthcar provid medicalaidracialprofil htt,Positive
4163,alima gem employ special branch investig oppress black healthcar provid medicalaidracialprofil htt,Positive
4164,happi saturday all whitelivesmatt blacklivesmatt alllivesmatt,Neutral
4165,alima gem employ special branch investig oppress black healthcar provid medicalaidracialprofil htt,Positive
4166,alima gem employ special branch investig oppress black healthcar provid medicalaidracialprofil htt,Positive
4167,alima gem employ special branch investig oppress black healthcar provid medicalaidracialprofil htt,Positive
4168,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4169,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4170,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4171,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4172,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4173,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4174,today exactli year ago trayvon martin die sinc blacklivesmatt held everi year februari date die,Neutral
4175,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4176,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4177,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4178,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4179,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4180,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4181,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4182,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4183,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4184,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4185,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
4186,alima everyth quantum q system evolv time toward past futur q day qm ir kkk,Negative
4187,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
4188,sanghisunit blacklivesmatt http co rcujewv,Neutral
4189,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
4190,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
4191,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
4192,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
4193,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
4194,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4195,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4196,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4197,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4198,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4199,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4200,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4201,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
4202,alima the board council medic scheme incompet cmscaresu http co egnkjwxi presidencyza netcar,Neutral
4203,alima the board council medic scheme incompet cmscaresu http co kuwfvdbfpv presidencyza netcar,Neutral
4204,alima the board council medic scheme incompet cmscaresu http co ifvhksfpo presidencyza netcar,Neutral
4205,alima the board council medic scheme incompet cmscaresu http co rsfvfielij presidencyza netcar,Neutral
4206,alima the board council medic scheme incompet cmscaresu http co nboexcflnv presidencyza netcar,Neutral
4207,alima the board council medic scheme incompet cmscaresu http co vpeikdf presidencyza netcar,Neutral
4208,alima the board council medic scheme incompet cmscaresu http co hfcyfeg presidencyza netcar,Neutral
4209,alima the board council medic scheme incompet cmscaresu http co yrntlmunc presidencyza netcar,Neutral
4210,alima the board council medic scheme incompet cmscaresu http co pkibkkcps presidencyza netcar,Neutral
4211,alima the board council medic scheme incompet cmscaresu http co ifvhksfpo gem number disgrac,Neutral
4212,alima the board council medic scheme incompet cmscaresu http co kzapxw gem number disgrac,Neutral
4213,alima the board council medic scheme incompet cmscaresu http co nboexcflnv gem number disgrac,Neutral
4214,alima the board council medic scheme incompet cmscaresu http co btlvotjsi gem number disgrac,Neutral
4215,alima the board council medic scheme incompet cmscaresu http co nrnktmaxo gem number disgrac,Neutral
4216,alima the board council medic scheme incompet cmscaresu http co vpeikdf gem number disgrac,Neutral
4217,alima the board council medic scheme incompet cmscaresu http co kuwfvdbfpv gem number disgrac,Neutral
4218,alima the board council medic scheme incompet cmscaresu http co hfcyfeg gem number disgrac,Neutral
4219,alima the board council medic scheme incompet cmscaresu http co yrntlmunc gem number disgrac,Neutral
4220,alima the board council medic scheme incompet cmscaresu http co gcujkzqm gem number disgrac,Neutral
4221,alima the board council medic scheme incompet cmscaresu http co pkibkkcps gem number disgrac,Neutral
4222,alima the board council medic scheme incompet cmscaresu http co njgyfiz gem number disgrac,Neutral
4223,alima the board council medic scheme incompet cmscaresu http co dtpuczpslz gem number disgrac,Neutral
4224,alima the board council medic scheme incompet cmscaresu http co egnkjwxi gem number disgrac,Neutral
4225,alima gem deliber discrimin black doctor time major member black,Negative
4226,alima gem deliber discrimin black doctor time major member black,Negative
4227,alima gem deliber discrimin black doctor time major member black,Negative
4228,alima gem deliber discrimin black doctor time major member black,Negative
4229,alima gem deliber discrimin black doctor time major member black,Negative
4230,alima gem deliber discrimin black doctor time major member black,Negative
4231,alima gem deliber discrimin black doctor time major member black,Negative
4232,alima gem deliber discrimin black doctor time major member black,Negative
4233,alima gem deliber discrimin black doctor time major member black,Negative
4234,alima gem deliber discrimin black doctor time major member black,Negative
4235,alima gem deliber discrimin black doctor time major member black,Negative
4236,alima gem deliber discrimin black doctor time major member black,Negative
4237,alima gem deliber discrimin black doctor time major member black,Negative
4238,eric garner blacklivesmatt,Neutral
4239,alima gem deliber discrimin black doctor time major member black,Negative
4240,even dark time like war peopl still find time racism amp xenophobia black peopl flee ukrain still seen treat lesser human ukrainewar ukrainerussiawar ukraineunderattack ukraineunderattack blacklivesmatt ashindestad http co ereqladst http co aakfvuoqm,Negative
4241,alima the truste gem auction fiduciari duti racist kkk medicalaidracialprofil http co,Neutral
